datum,ervaring,geslacht,gewichtsklasse,ploeg,naam,zone,trainingype,500_split,aantal_intervallen,intervaltype,interval_afstand,interval_tijd,interval_nummer,rust,machine,spm,2k tijd,2k datum
23-12-2021,0,M,Z,EJZ,z18,AT,8x3',1:48.4,8,tijd,,180,4,,ergometer,30-32,6:52.3,11-12-2021
23-12-2021,0,M,Z,EJZ,z18,AT,8x3',1:48.0,8,tijd,,180,5,,ergometer,30-32,6:52.3,11-12-2021
23-12-2021,0,M,Z,EJZ,z18,AT,8x3',1:49.6,8,tijd,,180,6,,ergometer,30-32,6:52.3,11-12-2021
23-12-2021,0,M,Z,EJZ,z18,AT,8x3',1:48.4,8,tijd,,180,7,,ergometer,30-32,6:52.3,11-12-2021
23-12-2021,0,M,Z,EJZ,z18,AT,8x3',1:47.9,8,tijd,,180,8,,ergometer,30-32,6:52.3,11-12-2021
23-12-2021,0,M,Z,EJZ,z19,AT,8x3',1:45.8,8,tijd,,180,1,,ergometer,30-32,,11-12-2021
23-12-2021,0,M,Z,EJZ,z19,AT,8x3',1:45.6,8,tijd,,180,2,,ergometer,30-32,,11-12-2021
23-12-2021,0,M,Z,EJZ,z19,AT,8x3',1:45.8,8,tijd,,180,3,,ergometer,30-32,,11-12-2021
23-12-2021,0,M,Z,EJZ,z19,AT,8x3',1:45.7,8,tijd,,180,4,,ergometer,30-32,,11-12-2021
23-12-2021,0,M,Z,EJZ,z19,AT,8x3',1:45.8,8,tijd,,180,5,,ergometer,30-32,,11-12-2021
23-12-2021,0,M,Z,EJZ,z19,AT,8x3',1:45.6,8,tijd,,180,6,,ergometer,30-32,,11-12-2021
23-12-2021,0,M,Z,EJZ,z19,AT,8x3',1:47.0,8,tijd,,180,7,,ergometer,30-32,,11-12-2021
23-12-2021,0,M,Z,EJZ,z19,AT,8x3',1:46.6,8,tijd,,180,8,,ergometer,30-32,,11-12-2021
,,,,,,,,,,,,,,,,,,
20-1-2022,0,M,Z,EJZ,z11,AT,8x3',,8,tijd,,180,1,,ergometer,30-32,,11-12-2021
20-1-2022,0,M,Z,EJZ,z11,AT,8x3',,8,tijd,,180,2,,ergometer,30-32,,11-12-2021
20-1-2022,0,M,Z,EJZ,z11,AT,8x3',,8,tijd,,180,3,,ergometer,30-32,,11-12-2021
20-1-2022,0,M,Z,EJZ,z11,AT,8x3',,8,tijd,,180,4,,ergometer,30-32,,11-12-2021
20-1-2022,0,M,Z,EJZ,z11,AT,8x3',,8,tijd,,180,5,,ergometer,30-32,,11-12-2021
20-1-2022,0,M,Z,EJZ,z11,AT,8x3',,8,tijd,,180,6,,ergometer,30-32,,11-12-2021
20-1-2022,0,M,Z,EJZ,z11,AT,8x3',,8,tijd,,180,7,,ergometer,30-32,,11-12-2021
20-1-2022,0,M,Z,EJZ,z11,AT,8x3',,8,tijd,,180,8,,ergometer,30-32,,11-12-2021
20-1-2022,0,M,Z,EJZ,z12,AT,8x3',1:42.5,8,tijd,,180,1,,ergometer,30-32,7:01.0,11-12-2021
20-1-2022,0,M,Z,EJZ,z12,AT,8x3',1:42.1,8,tijd,,180,2,,ergometer,30-32,7:01.0,11-12-2021
20-1-2022,0,M,Z,EJZ,z12,AT,8x3',1:42.7,8,tijd,,180,3,,ergometer,30-32,7:01.0,11-12-2021
20-1-2022,0,M,Z,EJZ,z12,AT,8x3',1:43.8,8,tijd,,180,4,,ergometer,30-32,7:01.0,11-12-2021
20-1-2022,0,M,Z,EJZ,z12,AT,8x3',1:47.5,8,tijd,,180,5,,ergometer,30-32,7:01.0,11-12-2021
20-1-2022,0,M,Z,EJZ,z12,AT,8x3',1:46.3,8,tijd,,180,6,,ergometer,30-32,7:01.0,11-12-2021
20-1-2022,0,M,Z,EJZ,z12,AT,8x3',1:48.1,8,tijd,,180,7,,ergometer,30-32,7:01.0,11-12-2021
20-1-2022,0,M,Z,EJZ,z12,AT,8x3',1:47.1,8,tijd,,180,8,,ergometer,30-32,7:01.0,11-12-2021
20-1-2022,0,M,Z,EJZ,z13,AT,8x3',1:41.4,8,tijd,,180,1,,ergometer,30-32,6:41.2,11-12-2021
20-1-2022,0,M,Z,EJZ,z13,AT,8x3',1:44.8,8,tijd,,180,2,,ergometer,30-32,6:41.2,11-12-2021
20-1-2022,0,M,Z,EJZ,z13,AT,8x3',1:44.5,8,tijd,,180,3,,ergometer,30-32,6:41.2,11-12-2021
20-1-2022,0,M,Z,EJZ,z13,AT,8x3',1:46.3,8,tijd,,180,4,,ergometer,30-32,6:41.2,11-12-2021
20-1-2022,0,M,Z,EJZ,z13,AT,8x3',,8,tijd,,180,5,,ergometer,30-32,6:41.2,11-12-2021
20-1-2022,0,M,Z,EJZ,z13,AT,8x3',,8,tijd,,180,6,,ergometer,30-32,6:41.2,11-12-2021
20-1-2022,0,M,Z,EJZ,z13,AT,8x3',,8,tijd,,180,7,,ergometer,30-32,6:41.2,11-12-2021
20-1-2022,0,M,Z,EJZ,z13,AT,8x3',,8,tijd,,180,8,,ergometer,30-32,6:41.2,11-12-2021
20-1-2022,0,M,Z,EJZ,z14,AT,8x3',1:45.5,8,tijd,,180,1,,ergometer,30-32,6:47.2,11-12-2021
20-1-2022,0,M,Z,EJZ,z14,AT,8x3',1:45.7,8,tijd,,180,2,,ergometer,30-32,6:47.2,11-12-2021
20-1-2022,0,M,Z,EJZ,z14,AT,8x3',1:45.8,8,tijd,,180,3,,ergometer,30-32,6:47.2,11-12-2021
20-1-2022,0,M,Z,EJZ,z14,AT,8x3',1:45.7,8,tijd,,180,4,,ergometer,30-32,6:47.2,11-12-2021
20-1-2022,0,M,Z,EJZ,z14,AT,8x3',1:45.8,8,tijd,,180,5,,ergometer,30-32,6:47.2,11-12-2021
20-1-2022,0,M,Z,EJZ,z14,AT,8x3',1:45.8,8,tijd,,180,6,,ergometer,30-32,6:47.2,11-12-2021
20-1-2022,0,M,Z,EJZ,z14,AT,8x3',1:45.3,8,tijd,,180,7,,ergometer,30-32,6:47.2,11-12-2021
20-1-2022,0,M,Z,EJZ,z14,AT,8x3',1:44.1,8,tijd,,180,8,,ergometer,30-32,6:47.2,11-12-2021
20-1-2022,0,M,Z,EJZ,z15,AT,8x3',1:42.9,8,tijd,,180,1,,ergometer,30-32,6:50.6,11-12-2021
20-1-2022,0,M,Z,EJZ,z15,AT,8x3',1:43.0,8,tijd,,180,2,,ergometer,30-32,6:50.6,11-12-2021
20-1-2022,0,M,Z,EJZ,z15,AT,8x3',1:44.4,8,tijd,,180,3,,ergometer,30-32,6:50.6,11-12-2021
20-1-2022,0,M,Z,EJZ,z15,AT,8x3',1:46.1,8,tijd,,180,4,,ergometer,30-32,6:50.6,11-12-2021
20-1-2022,0,M,Z,EJZ,z15,AT,8x3',1:47.6,8,tijd,,180,5,,ergometer,30-32,6:50.6,11-12-2021
20-1-2022,0,M,Z,EJZ,z15,AT,8x3',1:48.4,8,tijd,,180,6,,ergometer,30-32,6:50.6,11-12-2021
20-1-2022,0,M,Z,EJZ,z15,AT,8x3',1:48.0,8,tijd,,180,7,,ergometer,30-32,6:50.6,11-12-2021
20-1-2022,0,M,Z,EJZ,z15,AT,8x3',1:48.6,8,tijd,,180,8,,ergometer,30-32,6:50.6,11-12-2021
20-1-2022,0,M,Z,EJZ,z16,AT,8x3',1:45.6,8,tijd,,180,1,,ergometer,30-32,6:49.9,11-12-2021
20-1-2022,0,M,Z,EJZ,z16,AT,8x3',1:45.7,8,tijd,,180,2,,ergometer,30-32,6:49.9,11-12-2021
20-1-2022,0,M,Z,EJZ,z16,AT,8x3',1:45.1,8,tijd,,180,3,,ergometer,30-32,6:49.9,11-12-2021
20-1-2022,0,M,Z,EJZ,z16,AT,8x3',1:45.2,8,tijd,,180,4,,ergometer,30-32,6:49.9,11-12-2021
20-1-2022,0,M,Z,EJZ,z16,AT,8x3',1:45.7,8,tijd,,180,5,,ergometer,30-32,6:49.9,11-12-2021
20-1-2022,0,M,Z,EJZ,z16,AT,8x3',1:46.0,8,tijd,,180,6,,ergometer,30-32,6:49.9,11-12-2021
20-1-2022,0,M,Z,EJZ,z16,AT,8x3',1:46.2,8,tijd,,180,7,,ergometer,30-32,6:49.9,11-12-2021
20-1-2022,0,M,Z,EJZ,z16,AT,8x3',1:46.0,8,tijd,,180,8,,ergometer,30-32,6:49.9,11-12-2021
20-1-2022,0,M,Z,EJZ,z17,AT,8x3',1:41.2,8,tijd,,180,1,,ergometer,30-32,6:39.6,11-12-2021
20-1-2022,0,M,Z,EJZ,z17,AT,8x3',1:42.8,8,tijd,,180,2,,ergometer,30-32,6:39.6,11-12-2021
20-1-2022,0,M,Z,EJZ,z17,AT,8x3',1:44.0,8,tijd,,180,3,,ergometer,30-32,6:39.6,11-12-2021
20-1-2022,0,M,Z,EJZ,z17,AT,8x3',1:44.1,8,tijd,,180,4,,ergometer,30-32,6:39.6,11-12-2021
20-1-2022,0,M,Z,EJZ,z17,AT,8x3',1:49.0,8,tijd,,180,5,,ergometer,30-32,6:39.6,11-12-2021
20-1-2022,0,M,Z,EJZ,z17,AT,8x3',1:51.8,8,tijd,,180,6,,ergometer,30-32,6:39.6,11-12-2021
20-1-2022,0,M,Z,EJZ,z17,AT,8x3',1:50.0,8,tijd,,180,7,,ergometer,30-32,6:39.6,11-12-2021
20-1-2022,0,M,Z,EJZ,z17,AT,8x3',1:48.4,8,tijd,,180,8,,ergometer,30-32,6:39.6,11-12-2021
20-1-2022,0,M,Z,EJZ,z18,AT,8x3',1:46.0,8,tijd,,180,1,,ergometer,30-32,6:52.3,11-12-2021
20-1-2022,0,M,Z,EJZ,z18,AT,8x3',1:46.3,8,tijd,,180,2,,ergometer,30-32,6:52.3,11-12-2021
20-1-2022,0,M,Z,EJZ,z18,AT,8x3',1:46.5,8,tijd,,180,3,,ergometer,30-32,6:52.3,11-12-2021
20-1-2022,0,M,Z,EJZ,z18,AT,8x3',1:47.7,8,tijd,,180,4,,ergometer,30-32,6:52.3,11-12-2021
20-1-2022,0,M,Z,EJZ,z18,AT,8x3',1:48.3,8,tijd,,180,5,,ergometer,30-32,6:52.3,11-12-2021
20-1-2022,0,M,Z,EJZ,z18,AT,8x3',1:50.7,8,tijd,,180,6,,ergometer,30-32,6:52.3,11-12-2021
20-1-2022,0,M,Z,EJZ,z18,AT,8x3',1:48.4,8,tijd,,180,7,,ergometer,30-32,6:52.3,11-12-2021
20-1-2022,0,M,Z,EJZ,z18,AT,8x3',1:48.8,8,tijd,,180,8,,ergometer,30-32,6:52.3,11-12-2021
20-1-2022,0,M,Z,EJZ,z19,AT,8x3',1:44.7,8,tijd,,180,1,,ergometer,30-32,,11-12-2021
20-1-2022,0,M,Z,EJZ,z19,AT,8x3',1:45.0,8,tijd,,180,2,,ergometer,30-32,,11-12-2021
20-1-2022,0,M,Z,EJZ,z19,AT,8x3',1:45.0,8,tijd,,180,3,,ergometer,30-32,,11-12-2021
20-1-2022,0,M,Z,EJZ,z19,AT,8x3',1:45.0,8,tijd,,180,4,,ergometer,30-32,,11-12-2021
20-1-2022,0,M,Z,EJZ,z19,AT,8x3',1:46.3,8,tijd,,180,5,,ergometer,30-32,,11-12-2021
20-1-2022,0,M,Z,EJZ,z19,AT,8x3',1:48.6,8,tijd,,180,6,,ergometer,30-32,,11-12-2021
20-1-2022,0,M,Z,EJZ,z19,AT,8x3',1:48.1,8,tijd,,180,7,,ergometer,30-32,,11-12-2021
20-1-2022,0,M,Z,EJZ,z19,AT,8x3',1:46.2,8,tijd,,180,8,,ergometer,30-32,,11-12-2021
,,,,,,,,,,,,,,,,,,
3-2-2022,0,M,Z,EJZ,z11,AT,8x3',,8,tijd,,180,1,,ergometer,30-32,,11-12-2021
3-2-2022,0,M,Z,EJZ,z11,AT,8x3',,8,tijd,,180,2,,ergometer,30-32,,11-12-2021
3-2-2022,0,M,Z,EJZ,z11,AT,8x3',,8,tijd,,180,3,,ergometer,30-32,,11-12-2021
3-2-2022,0,M,Z,EJZ,z11,AT,8x3',,8,tijd,,180,4,,ergometer,30-32,,11-12-2021
3-2-2022,0,M,Z,EJZ,z11,AT,8x3',,8,tijd,,180,5,,ergometer,30-32,,11-12-2021
3-2-2022,0,M,Z,EJZ,z11,AT,8x3',,8,tijd,,180,6,,ergometer,30-32,,11-12-2021
3-2-2022,0,M,Z,EJZ,z11,AT,8x3',,8,tijd,,180,7,,ergometer,30-32,,11-12-2021
3-2-2022,0,M,Z,EJZ,z11,AT,8x3',,8,tijd,,180,8,,ergometer,30-32,,11-12-2021
3-2-2022,0,M,Z,EJZ,z12,AT,8x3',1:48.7,8,tijd,,180,1,,ergometer,30-32,7:01.0,11-12-2021
3-2-2022,0,M,Z,EJZ,z12,AT,8x3',1:48.5,8,tijd,,180,2,,ergometer,30-32,7:01.0,11-12-2021
3-2-2022,0,M,Z,EJZ,z12,AT,8x3',1:49.1,8,tijd,,180,3,,ergometer,30-32,7:01.0,11-12-2021
3-2-2022,0,M,Z,EJZ,z12,AT,8x3',1:48.4,8,tijd,,180,4,,ergometer,30-32,7:01.0,11-12-2021
3-2-2022,0,M,Z,EJZ,z12,AT,8x3',1:48.4,8,tijd,,180,5,,ergometer,30-32,7:01.0,11-12-2021
3-2-2022,0,M,Z,EJZ,z12,AT,8x3',1:54.9,8,tijd,,180,6,,ergometer,30-32,7:01.0,11-12-2021
3-2-2022,0,M,Z,EJZ,z12,AT,8x3',1:48.5,8,tijd,,180,7,,ergometer,30-32,7:01.0,11-12-2021
3-2-2022,0,M,Z,EJZ,z12,AT,8x3',1:48.4,8,tijd,,180,8,,ergometer,30-32,7:01.0,11-12-2021
3-2-2022,0,M,Z,EJZ,z13,AT,8x3',1:43.3,8,tijd,,180,1,,ergometer,30-32,6:41.2,11-12-2021
3-2-2022,0,M,Z,EJZ,z13,AT,8x3',1:43.4,8,tijd,,180,2,,ergometer,30-32,6:41.2,11-12-2021
3-2-2022,0,M,Z,EJZ,z13,AT,8x3',1:43.0,8,tijd,,180,3,,ergometer,30-32,6:41.2,11-12-2021
3-2-2022,0,M,Z,EJZ,z13,AT,8x3',1:43.6,8,tijd,,180,4,,ergometer,30-32,6:41.2,11-12-2021
3-2-2022,0,M,Z,EJZ,z13,AT,8x3',1:43.5,8,tijd,,180,5,,ergometer,30-32,6:41.2,11-12-2021
3-2-2022,0,M,Z,EJZ,z13,AT,8x3',1:43.5,8,tijd,,180,6,,ergometer,30-32,6:41.2,11-12-2021
3-2-2022,0,M,Z,EJZ,z13,AT,8x3',1:43.4,8,tijd,,180,7,,ergometer,30-32,6:41.2,11-12-2021
3-2-2022,0,M,Z,EJZ,z13,AT,8x3',1:42.7,8,tijd,,180,8,,ergometer,30-32,6:41.2,11-12-2021
3-2-2022,0,M,Z,EJZ,z14,AT,8x3',1:46.9,8,tijd,,180,1,,ergometer,30-32,6:47.2,11-12-2021
3-2-2022,0,M,Z,EJZ,z14,AT,8x3',1:47.0,8,tijd,,180,2,,ergometer,30-32,6:47.2,11-12-2021
3-2-2022,0,M,Z,EJZ,z14,AT,8x3',1:46.9,8,tijd,,180,3,,ergometer,30-32,6:47.2,11-12-2021
3-2-2022,0,M,Z,EJZ,z14,AT,8x3',1:46.9,8,tijd,,180,4,,ergometer,30-32,6:47.2,11-12-2021
3-2-2022,0,M,Z,EJZ,z14,AT,8x3',,8,tijd,,180,5,,ergometer,30-32,6:47.2,11-12-2021
3-2-2022,0,M,Z,EJZ,z14,AT,8x3',1:46.1,8,tijd,,180,6,,ergometer,30-32,6:47.2,11-12-2021
3-2-2022,0,M,Z,EJZ,z14,AT,8x3',,8,tijd,,180,7,,ergometer,30-32,6:47.2,11-12-2021
3-2-2022,0,M,Z,EJZ,z14,AT,8x3',1:43.3,8,tijd,,180,8,,ergometer,30-32,6:47.2,11-12-2021
3-2-2022,0,M,Z,EJZ,z15,AT,8x3',1:44.0,8,tijd,,180,1,,ergometer,30-32,6:50.6,11-12-2021
3-2-2022,0,M,Z,EJZ,z15,AT,8x3',1:44.0,8,tijd,,180,2,,ergometer,30-32,6:50.6,11-12-2021
3-2-2022,0,M,Z,EJZ,z15,AT,8x3',1:43.8,8,tijd,,180,3,,ergometer,30-32,6:50.6,11-12-2021
3-2-2022,0,M,Z,EJZ,z15,AT,8x3',1:43.9,8,tijd,,180,4,,ergometer,30-32,6:50.6,11-12-2021
3-2-2022,0,M,Z,EJZ,z15,AT,8x3',1:44.6,8,tijd,,180,5,,ergometer,30-32,6:50.6,11-12-2021
3-2-2022,0,M,Z,EJZ,z15,AT,8x3',1:44.9,8,tijd,,180,6,,ergometer,30-32,6:50.6,11-12-2021
3-2-2022,0,M,Z,EJZ,z15,AT,8x3',,8,tijd,,180,7,,ergometer,30-32,6:50.6,11-12-2021
3-2-2022,0,M,Z,EJZ,z15,AT,8x3',1:43.9,8,tijd,,180,8,,ergometer,30-32,6:50.6,11-12-2021
3-2-2022,0,M,Z,EJZ,z16,AT,8x3',1:46.2,8,tijd,,180,1,,ergometer,30-32,6:49.9,11-12-2021
3-2-2022,0,M,Z,EJZ,z16,AT,8x3',1:46.5,8,tijd,,180,2,,ergometer,30-32,6:49.9,11-12-2021
3-2-2022,0,M,Z,EJZ,z16,AT,8x3',1:46.2,8,tijd,,180,3,,ergometer,30-32,6:49.9,11-12-2021
3-2-2022,0,M,Z,EJZ,z16,AT,8x3',1:45.9,8,tijd,,180,4,,ergometer,30-32,6:49.9,11-12-2021
3-2-2022,0,M,Z,EJZ,z16,AT,8x3',,8,tijd,,180,5,,ergometer,30-32,6:49.9,11-12-2021
3-2-2022,0,M,Z,EJZ,z16,AT,8x3',1:45.9,8,tijd,,180,6,,ergometer,30-32,6:49.9,11-12-2021
3-2-2022,0,M,Z,EJZ,z16,AT,8x3',,8,tijd,,180,7,,ergometer,30-32,6:49.9,11-12-2021
3-2-2022,0,M,Z,EJZ,z16,AT,8x3',1:43.1,8,tijd,,180,8,,ergometer,30-32,6:49.9,11-12-2021
3-2-2022,0,M,Z,EJZ,z17,AT,8x3',1:45.0,8,tijd,,180,1,,ergometer,30-32,6:39.6,11-12-2021
3-2-2022,0,M,Z,EJZ,z17,AT,8x3',1:44.1,8,tijd,,180,2,,ergometer,30-32,6:39.6,11-12-2021
3-2-2022,0,M,Z,EJZ,z17,AT,8x3',1:45.0,8,tijd,,180,3,,ergometer,30-32,6:39.6,11-12-2021
3-2-2022,0,M,Z,EJZ,z17,AT,8x3',1:44.7,8,tijd,,180,4,,ergometer,30-32,6:39.6,11-12-2021
3-2-2022,0,M,Z,EJZ,z17,AT,8x3',1:44.6,8,tijd,,180,5,,ergometer,30-32,6:39.6,11-12-2021
3-2-2022,0,M,Z,EJZ,z17,AT,8x3',1:45.3,8,tijd,,180,6,,ergometer,30-32,6:39.6,11-12-2021
3-2-2022,0,M,Z,EJZ,z17,AT,8x3',1:49.3,8,tijd,,180,7,,ergometer,30-32,6:39.6,11-12-2021
3-2-2022,0,M,Z,EJZ,z17,AT,8x3',1:43.3,8,tijd,,180,8,,ergometer,30-32,6:39.6,11-12-2021
3-2-2022,0,M,Z,EJZ,z18,AT,8x3',1:45.2,8,tijd,,180,1,,ergometer,30-32,6:52.3,11-12-2021
3-2-2022,0,M,Z,EJZ,z18,AT,8x3',1:45.5,8,tijd,,180,2,,ergometer,30-32,6:52.3,11-12-2021
3-2-2022,0,M,Z,EJZ,z18,AT,8x3',1:46.0,8,tijd,,180,3,,ergometer,30-32,6:52.3,11-12-2021
3-2-2022,0,M,Z,EJZ,z18,AT,8x3',1:46.2,8,tijd,,180,4,,ergometer,30-32,6:52.3,11-12-2021
3-2-2022,0,M,Z,EJZ,z18,AT,8x3',1:46.7,8,tijd,,180,5,,ergometer,30-32,6:52.3,11-12-2021
3-2-2022,0,M,Z,EJZ,z18,AT,8x3',1:47.1,8,tijd,,180,6,,ergometer,30-32,6:52.3,11-12-2021
3-2-2022,0,M,Z,EJZ,z18,AT,8x3',,8,tijd,,180,7,,ergometer,30-32,6:52.3,11-12-2021
3-2-2022,0,M,Z,EJZ,z18,AT,8x3',1:46.1,8,tijd,,180,8,,ergometer,30-32,6:52.3,11-12-2021
3-2-2022,0,M,Z,EJZ,z19,AT,8x3',1:47.4,8,tijd,,180,1,,ergometer,30-32,,11-12-2021
3-2-2022,0,M,Z,EJZ,z19,AT,8x3',1:47.7,8,tijd,,180,2,,ergometer,30-32,,11-12-2021
3-2-2022,0,M,Z,EJZ,z19,AT,8x3',1:47.8,8,tijd,,180,3,,ergometer,30-32,,11-12-2021
3-2-2022,0,M,Z,EJZ,z19,AT,8x3',1:46.9,8,tijd,,180,4,,ergometer,30-32,,11-12-2021
3-2-2022,0,M,Z,EJZ,z19,AT,8x3',1:46.5,8,tijd,,180,5,,ergometer,30-32,,11-12-2021
3-2-2022,0,M,Z,EJZ,z19,AT,8x3',1:46.2,8,tijd,,180,6,,ergometer,30-32,,11-12-2021
3-2-2022,0,M,Z,EJZ,z19,AT,8x3',1:46.0,8,tijd,,180,7,,ergometer,30-32,,11-12-2021
3-2-2022,0,M,Z,EJZ,z19,AT,8x3',1:43.1,8,tijd,,180,8,,ergometer,30-32,,11-12-2021
,,,,,,,,,,,,,,,,,,
24-2-2022,0,M,Z,EJZ,z11,AT,8x3',,8,tijd,,180,1,,ergometer,30-32,,11-12-2021
24-2-2022,0,M,Z,EJZ,z11,AT,8x3',,8,tijd,,180,2,,ergometer,30-32,,11-12-2021
24-2-2022,0,M,Z,EJZ,z11,AT,8x3',,8,tijd,,180,3,,ergometer,30-32,,11-12-2021
24-2-2022,0,M,Z,EJZ,z11,AT,8x3',,8,tijd,,180,4,,ergometer,30-32,,11-12-2021
24-2-2022,0,M,Z,EJZ,z11,AT,8x3',,8,tijd,,180,5,,ergometer,30-32,,11-12-2021
24-2-2022,0,M,Z,EJZ,z11,AT,8x3',,8,tijd,,180,6,,ergometer,30-32,,11-12-2021
24-2-2022,0,M,Z,EJZ,z11,AT,8x3',,8,tijd,,180,7,,ergometer,30-32,,11-12-2021
24-2-2022,0,M,Z,EJZ,z11,AT,8x3',,8,tijd,,180,8,,ergometer,30-32,,11-12-2021
24-2-2022,0,M,Z,EJZ,z12,AT,8x3',1:45.6,8,tijd,,180,1,,ergometer,30-32,7:01.0,11-12-2021
24-2-2022,0,M,Z,EJZ,z12,AT,8x3',1:46.4,8,tijd,,180,2,,ergometer,30-32,7:01.0,11-12-2021
24-2-2022,0,M,Z,EJZ,z12,AT,8x3',1:46.4,8,tijd,,180,3,,ergometer,30-32,7:01.0,11-12-2021
24-2-2022,0,M,Z,EJZ,z12,AT,8x3',1:46.2,8,tijd,,180,4,,ergometer,30-32,7:01.0,11-12-2021
24-2-2022,0,M,Z,EJZ,z12,AT,8x3',1:46.6,8,tijd,,180,5,,ergometer,30-32,7:01.0,11-12-2021
24-2-2022,0,M,Z,EJZ,z12,AT,8x3',1:44.1,8,tijd,,180,6,,ergometer,30-32,7:01.0,11-12-2021
24-2-2022,0,M,Z,EJZ,z12,AT,8x3',1:46.9,8,tijd,,180,7,,ergometer,30-32,7:01.0,11-12-2021
24-2-2022,0,M,Z,EJZ,z12,AT,8x3',1:47.3,8,tijd,,180,8,,ergometer,30-32,7:01.0,11-12-2021
24-2-2022,0,M,Z,EJZ,z13,AT,8x3',1:42.8,8,tijd,,180,1,,ergometer,30-32,6:41.2,11-12-2021
24-2-2022,0,M,Z,EJZ,z13,AT,8x3',1:42.7,8,tijd,,180,2,,ergometer,30-32,6:41.2,11-12-2021
24-2-2022,0,M,Z,EJZ,z13,AT,8x3',1:42.7,8,tijd,,180,3,,ergometer,30-32,6:41.2,11-12-2021
24-2-2022,0,M,Z,EJZ,z13,AT,8x3',1:42.7,8,tijd,,180,4,,ergometer,30-32,6:41.2,11-12-2021
24-2-2022,0,M,Z,EJZ,z13,AT,8x3',1:42.7,8,tijd,,180,5,,ergometer,30-32,6:41.2,11-12-2021
24-2-2022,0,M,Z,EJZ,z13,AT,8x3',1:42.7,8,tijd,,180,6,,ergometer,30-32,6:41.2,11-12-2021
24-2-2022,0,M,Z,EJZ,z13,AT,8x3',1:42.6,8,tijd,,180,7,,ergometer,30-32,6:41.2,11-12-2021
24-2-2022,0,M,Z,EJZ,z13,AT,8x3',1:41.0,8,tijd,,180,8,,ergometer,30-32,6:41.2,11-12-2021
24-2-2022,0,M,Z,EJZ,z14,AT,8x3',1:45.9,8,tijd,,180,1,,ergometer,30-32,6:47.2,11-12-2021
24-2-2022,0,M,Z,EJZ,z14,AT,8x3',1:46.0,8,tijd,,180,2,,ergometer,30-32,6:47.2,11-12-2021
24-2-2022,0,M,Z,EJZ,z14,AT,8x3',1:45.7,8,tijd,,180,3,,ergometer,30-32,6:47.2,11-12-2021
24-2-2022,0,M,Z,EJZ,z14,AT,8x3',1:45.9,8,tijd,,180,4,,ergometer,30-32,6:47.2,11-12-2021
24-2-2022,0,M,Z,EJZ,z14,AT,8x3',1:45.9,8,tijd,,180,5,,ergometer,30-32,6:47.2,11-12-2021
24-2-2022,0,M,Z,EJZ,z14,AT,8x3',1:43.8,8,tijd,,180,6,,ergometer,30-32,6:47.2,11-12-2021
24-2-2022,0,M,Z,EJZ,z14,AT,8x3',1:43.8,8,tijd,,180,7,,ergometer,30-32,6:47.2,11-12-2021
24-2-2022,0,M,Z,EJZ,z14,AT,8x3',1:48.2,8,tijd,,180,8,,ergometer,30-32,6:47.2,11-12-2021
24-2-2022,0,M,Z,EJZ,z15,AT,8x3',1:44.3,8,tijd,,180,1,,ergometer,30-32,6:50.6,11-12-2021
24-2-2022,0,M,Z,EJZ,z15,AT,8x3',1:43.9,8,tijd,,180,2,,ergometer,30-32,6:50.6,11-12-2021
24-2-2022,0,M,Z,EJZ,z15,AT,8x3',1:44.0,8,tijd,,180,3,,ergometer,30-32,6:50.6,11-12-2021
24-2-2022,0,M,Z,EJZ,z15,AT,8x3',1:43.9,8,tijd,,180,4,,ergometer,30-32,6:50.6,11-12-2021
24-2-2022,0,M,Z,EJZ,z15,AT,8x3',1:45.6,8,tijd,,180,5,,ergometer,30-32,6:50.6,11-12-2021
24-2-2022,0,M,Z,EJZ,z15,AT,8x3',1:44.4,8,tijd,,180,6,,ergometer,30-32,6:50.6,11-12-2021
24-2-2022,0,M,Z,EJZ,z15,AT,8x3',1:47.0,8,tijd,,180,7,,ergometer,30-32,6:50.6,11-12-2021
24-2-2022,0,M,Z,EJZ,z15,AT,8x3',1:46.2,8,tijd,,180,8,,ergometer,30-32,6:50.6,11-12-2021
24-2-2022,0,M,Z,EJZ,z16,AT,8x3',1:44.6,8,tijd,,180,1,,ergometer,30-32,6:49.9,11-12-2021
24-2-2022,0,M,Z,EJZ,z16,AT,8x3',1:44.8,8,tijd,,180,2,,ergometer,30-32,6:49.9,11-12-2021
24-2-2022,0,M,Z,EJZ,z16,AT,8x3',1:44.9,8,tijd,,180,3,,ergometer,30-32,6:49.9,11-12-2021
24-2-2022,0,M,Z,EJZ,z16,AT,8x3',1:44.3,8,tijd,,180,4,,ergometer,30-32,6:49.9,11-12-2021
24-2-2022,0,M,Z,EJZ,z16,AT,8x3',1:44.5,8,tijd,,180,5,,ergometer,30-32,6:49.9,11-12-2021
24-2-2022,0,M,Z,EJZ,z16,AT,8x3',1:43.9,8,tijd,,180,6,,ergometer,30-32,6:49.9,11-12-2021
24-2-2022,0,M,Z,EJZ,z16,AT,8x3',1:43.9,8,tijd,,180,7,,ergometer,30-32,6:49.9,11-12-2021
24-2-2022,0,M,Z,EJZ,z16,AT,8x3',1:41.7,8,tijd,,180,8,,ergometer,30-32,6:49.9,11-12-2021
24-2-2022,0,M,Z,EJZ,z17,AT,8x3',1:44.0,8,tijd,,180,1,,ergometer,30-32,6:39.6,11-12-2021
