,datum,ervaring,geslacht,Man_dummy,gewichtsklasse,Zwaar_dummy,ploeg,naam,zone,trainingype,500_split,500_split_sec,500_split_watt,aantal_intervallen,intervaltype,interval_afstand,interval_tijd,interval_nummer,rust,machine,spm,2k tijd,two_k_tijd_sec,two_k_watt,two_k_datum,days_until_2k
3285,11-02-2021,0.0,V,0,Z,1,ejd,d6,I,8x3'/3'r,1:53.9,113.9,1.8949024578623447e-06,8,tijd,,180,1,3.0,ergometer,vrij ,7:32.0,452.0,1.9405404543775475e-06,4-3-2021,21
3286,11-02-2021,0.0,V,0,Z,1,ejd,d6,I,8x3'/3'r,1:53.9,113.9,1.8949024578623447e-06,8,tijd,,180,2,3.0,ergometer,vrij ,7:32.0,452.0,1.9405404543775475e-06,4-3-2021,21
3287,11-02-2021,0.0,V,0,Z,1,ejd,d6,I,8x3'/3'r,1:54.2,114.2,1.8800080964965825e-06,8,tijd,,180,3,3.0,ergometer,vrij ,7:32.0,452.0,1.9405404543775475e-06,4-3-2021,21
3288,11-02-2021,0.0,V,0,Z,1,ejd,d6,I,8x3'/3'r,1:54.9,114.9,1.8458565427626821e-06,8,tijd,,180,4,3.0,ergometer,vrij ,7:32.0,452.0,1.9405404543775475e-06,4-3-2021,21
3289,11-02-2021,0.0,V,0,Z,1,ejd,d6,I,8x3'/3'r,1:56.4,116.4,1.7754117524791136e-06,8,tijd,,180,5,3.0,ergometer,vrij ,7:32.0,452.0,1.9405404543775475e-06,4-3-2021,21
3290,11-02-2021,0.0,V,0,Z,1,ejd,d6,I,8x3'/3'r,1:57.6,117.6,1.7216151118691727e-06,8,tijd,,180,6,3.0,ergometer,vrij ,7:32.0,452.0,1.9405404543775475e-06,4-3-2021,21
3291,11-02-2021,0.0,V,0,Z,1,ejd,d6,I,8x3'/3'r,1:57.8,117.8,1.7128611535320207e-06,8,tijd,,180,7,3.0,ergometer,vrij ,7:32.0,452.0,1.9405404543775475e-06,4-3-2021,21
3292,11-02-2021,0.0,V,0,Z,1,ejd,d6,I,8x3'/3'r,1:56.7,116.7,1.7617547990891268e-06,8,tijd,,180,8,3.0,ergometer,vrij ,7:32.0,452.0,1.9405404543775475e-06,4-3-2021,21
3293,11-02-2021,0.0,V,0,Z,1,ejd,d7,I,7x3'/3'r,1:56.8,116.8,1.7572336170398721e-06,7,tijd,,180,1,3.0,ergometer,vrij ,7:38.8,458.8,1.8555291338441757e-06,4-3-2021,21
3294,11-02-2021,0.0,V,0,Z,1,ejd,d7,I,7x3'/3'r,1:56.2,116.2,1.784594898564161e-06,7,tijd,,180,2,3.0,ergometer,vrij ,7:38.8,458.8,1.8555291338441757e-06,4-3-2021,21
3295,11-02-2021,0.0,V,0,Z,1,ejd,d7,I,7x3'/3'r,1:56.8,116.8,1.7572336170398721e-06,7,tijd,,180,3,3.0,ergometer,vrij ,7:38.8,458.8,1.8555291338441757e-06,4-3-2021,21
3296,11-02-2021,0.0,V,0,Z,1,ejd,d7,I,7x3'/3'r,1:57.3,117.3,1.734858247214087e-06,7,tijd,,180,4,3.0,ergometer,vrij ,7:38.8,458.8,1.8555291338441757e-06,4-3-2021,21
3297,11-02-2021,0.0,V,0,Z,1,ejd,d7,I,7x3'/3'r,1:57.4,117.4,1.7304288240436338e-06,7,tijd,,180,5,3.0,ergometer,vrij ,7:38.8,458.8,1.8555291338441757e-06,4-3-2021,21
3298,11-02-2021,0.0,V,0,Z,1,ejd,d7,I,7x3'/3'r,1:57.8,117.8,1.7128611535320207e-06,7,tijd,,180,6,3.0,ergometer,vrij ,7:38.8,458.8,1.8555291338441757e-06,4-3-2021,21
3299,11-02-2021,0.0,V,0,Z,1,ejd,d7,I,7x3'/3'r,1:56.7,116.7,1.7617547990891268e-06,7,tijd,,180,7,3.0,ergometer,vrij ,7:38.8,458.8,1.8555291338441757e-06,4-3-2021,21
3300,11-02-2021,0.0,V,0,Z,1,ejd,d43,I,8x3'/3'r,1:52.3,112.3,1.977055051762348e-06,8,tijd,,180,1,3.0,ergometer,vrij ,7:27.2,447.2,2.003699642469568e-06,4-3-2021,21
3301,11-02-2021,0.0,V,0,Z,1,ejd,d43,I,8x3'/3'r,1:52.6,112.6,1.961294722822181e-06,8,tijd,,180,2,3.0,ergometer,vrij ,7:27.2,447.2,2.003699642469568e-06,4-3-2021,21
3302,11-02-2021,0.0,V,0,Z,1,ejd,d43,I,8x3'/3'r,1:52.6,112.6,1.961294722822181e-06,8,tijd,,180,3,3.0,ergometer,vrij ,7:27.2,447.2,2.003699642469568e-06,4-3-2021,21
3303,11-02-2021,0.0,V,0,Z,1,ejd,d43,I,8x3'/3'r,1:53.0,113.0,1.9405404543775475e-06,8,tijd,,180,4,3.0,ergometer,vrij ,7:27.2,447.2,2.003699642469568e-06,4-3-2021,21
3304,11-02-2021,0.0,V,0,Z,1,ejd,d43,I,8x3'/3'r,1:53.9,113.9,1.8949024578623447e-06,8,tijd,,180,5,3.0,ergometer,vrij ,7:27.2,447.2,2.003699642469568e-06,4-3-2021,21
3305,11-02-2021,0.0,V,0,Z,1,ejd,d43,I,8x3'/3'r,1:55.8,115.8,1.8031520633322233e-06,8,tijd,,180,6,3.0,ergometer,vrij ,7:27.2,447.2,2.003699642469568e-06,4-3-2021,21
3306,11-02-2021,0.0,V,0,Z,1,ejd,d43,I,8x3'/3'r,1:56.5,116.5,1.7708437999556815e-06,8,tijd,,180,7,3.0,ergometer,vrij ,7:27.2,447.2,2.003699642469568e-06,4-3-2021,21
3307,11-02-2021,0.0,V,0,Z,1,ejd,d43,I,8x3'/3'r,1:53.7,113.7,1.904919542685448e-06,8,tijd,,180,8,3.0,ergometer,vrij ,7:27.2,447.2,2.003699642469568e-06,4-3-2021,21
3309,13-02-2021,0.0,V,0,Z,1,ejd,d1,AT,2x19'/3'r,2:06.5,126.5,1.3832046963257452e-06,2,tijd,,1140,1,3.0,ergometer,vrij ,7:29.6,449.6,1.971782907738452e-06,4-3-2021,19
3310,13-02-2021,0.0,V,0,Z,1,ejd,d1,AT,2x19'/3'r,2:06.3,126.3,1.3897861509593946e-06,2,tijd,,1140,2,3.0,ergometer,vrij ,7:29.6,449.6,1.971782907738452e-06,4-3-2021,19
3311,13-02-2021,0.0,V,0,Z,1,ejd,d3,AT,2x19'/3'r,2:04.3,124.3,1.4579567651221242e-06,2,tijd,,1140,1,3.0,ergometer,vrij ,7:14.4,434.4,2.186092607242536e-06,4-3-2021,19
3312,13-02-2021,0.0,V,0,Z,1,ejd,d3,AT,2x19'/3'r,2:05.9,125.9,1.4030748532732339e-06,2,tijd,,1140,2,3.0,ergometer,vrij ,7:14.4,434.4,2.186092607242536e-06,4-3-2021,19
3313,13-02-2021,0.0,V,0,Z,1,ejd,d2,AT,2x19'/3'r,2:04.4,124.4,1.4544436178033338e-06,2,tijd,,1140,1,3.0,ergometer,vrij ,7:21.6,441.6,2.0808980880280293e-06,4-3-2021,19
3314,13-02-2021,0.0,V,0,Z,1,ejd,d2,AT,2x19'/3'r,2:03.4,123.4,1.4900901786823753e-06,2,tijd,,1140,2,3.0,ergometer,vrij ,7:21.6,441.6,2.0808980880280293e-06,4-3-2021,19
3315,13-02-2021,0.0,V,0,Z,1,ejd,d4,AT,2x19'/3'r,2:08.7,128.7,1.3134767528263183e-06,2,tijd,,1140,1,3.0,ergometer,vrij ,7:40.0,460.0,1.8410454508095667e-06,4-3-2021,19
3316,13-02-2021,0.0,V,0,Z,1,ejd,d4,AT,2x19'/3'r,2:09.8,129.8,1.2803654722028646e-06,2,tijd,,1140,2,3.0,ergometer,vrij ,7:40.0,460.0,1.8410454508095667e-06,4-3-2021,19
3317,13-02-2021,0.0,V,0,Z,1,ejd,d5,AT,2x19'/3'r,2:05.2,125.2,1.4267406815163573e-06,2,tijd,,1140,1,3.0,ergometer,vrij ,7:19.6,439.6,2.1094292028545617e-06,4-3-2021,19
3318,13-02-2021,0.0,V,0,Z,1,ejd,d5,AT,2x19'/3'r,2:05.3,125.3,1.4233274277461976e-06,2,tijd,,1140,2,3.0,ergometer,vrij ,7:19.6,439.6,2.1094292028545617e-06,4-3-2021,19
3319,13-02-2021,0.0,V,0,Z,1,ejd,d6,AT,2x19'/3'r,2:05.5,125.5,1.4165335135703594e-06,2,tijd,,1140,1,3.0,ergometer,vrij ,7:32.0,452.0,1.9405404543775475e-06,4-3-2021,19
3320,13-02-2021,0.0,V,0,Z,1,ejd,d6,AT,2x19'/3'r,2:07.7,127.7,1.3445759520133287e-06,2,tijd,,1140,2,3.0,ergometer,vrij ,7:32.0,452.0,1.9405404543775475e-06,4-3-2021,19
3321,13-02-2021,0.0,V,0,Z,1,ejd,d7,AT,2x19'/3'r,2:09.2,129.2,1.2982863480783746e-06,2,tijd,,1140,1,3.0,ergometer,vrij ,7:38.8,458.8,1.8555291338441757e-06,4-3-2021,19
3322,13-02-2021,0.0,V,0,Z,1,ejd,d7,AT,2x19'/3'r,2:13.0,133.0,1.1901538571398816e-06,2,tijd,,1140,2,3.0,ergometer,vrij ,7:38.8,458.8,1.8555291338441757e-06,4-3-2021,19
3323,13-02-2021,0.0,V,0,Z,1,ejd,d43,AT,2x19'/3'r,2:05.9,125.9,1.4030748532732339e-06,2,tijd,,1140,1,3.0,ergometer,vrij ,7:27.2,447.2,2.003699642469568e-06,4-3-2021,19
3324,13-02-2021,0.0,V,0,Z,1,ejd,d43,AT,2x19'/3'r,2:06.3,126.3,1.3897861509593946e-06,2,tijd,,1140,2,3.0,ergometer,vrij ,7:27.2,447.2,2.003699642469568e-06,4-3-2021,19
3326,18-02-2021,0.0,V,0,Z,1,ejd,d1,AT,2x3000/5'r,1:57.4,117.4,1.7304288240436338e-06,2,afstand,3000.0,,1,5.0,ergometer,vrij ,7:29.6,449.6,1.971782907738452e-06,4-3-2021,14
3327,18-02-2021,0.0,V,0,Z,1,ejd,d1,AT,2x3000/5'r,1:58.3,118.3,1.6912343757796194e-06,2,afstand,3000.0,,2,5.0,ergometer,vrij ,7:29.6,449.6,1.971782907738452e-06,4-3-2021,14
3328,18-02-2021,0.0,V,0,Z,1,ejd,d3,AT,2x3000/5'r,1:53.9,113.9,1.8949024578623447e-06,2,afstand,3000.0,,1,5.0,ergometer,vrij ,7:14.4,434.4,2.186092607242536e-06,4-3-2021,14
3329,18-02-2021,0.0,V,0,Z,1,ejd,d3,AT,2x3000/5'r,1:57.6,117.6,1.7216151118691727e-06,2,afstand,3000.0,,2,5.0,ergometer,vrij ,7:14.4,434.4,2.186092607242536e-06,4-3-2021,14
3330,18-02-2021,0.0,V,0,Z,1,ejd,d2,AT,2x3000/5'r,1:53.9,113.9,1.8949024578623447e-06,2,afstand,3000.0,,1,5.0,ergometer,vrij ,7:21.6,441.6,2.0808980880280293e-06,4-3-2021,14
3331,18-02-2021,0.0,V,0,Z,1,ejd,d2,AT,2x3000/5'r,1:55.4,115.4,1.8219674121555197e-06,2,afstand,3000.0,,2,5.0,ergometer,vrij ,7:21.6,441.6,2.0808980880280293e-06,4-3-2021,14
3332,18-02-2021,0.0,V,0,Z,1,ejd,d4,AT,2x3000/5'r,2:02.4,122.4,1.5269111902382662e-06,2,afstand,3000.0,,1,5.0,ergometer,vrij ,7:40.0,460.0,1.8410454508095667e-06,4-3-2021,14
3333,18-02-2021,0.0,V,0,Z,1,ejd,d4,AT,2x3000/5'r,2:04.0,124.0,1.4685643315095163e-06,2,afstand,3000.0,,2,5.0,ergometer,vrij ,7:40.0,460.0,1.8410454508095667e-06,4-3-2021,14
3334,18-02-2021,0.0,V,0,Z,1,ejd,d5,AT,2x3000/5'r,1:55.0,115.0,1.8410454508095667e-06,2,afstand,3000.0,,1,5.0,ergometer,vrij ,7:19.6,439.6,2.1094292028545617e-06,4-3-2021,14
3335,18-02-2021,0.0,V,0,Z,1,ejd,d5,AT,2x3000/5'r,1:57.3,117.3,1.734858247214087e-06,2,afstand,3000.0,,2,5.0,ergometer,vrij ,7:19.6,439.6,2.1094292028545617e-06,4-3-2021,14
3336,18-02-2021,0.0,V,0,Z,1,ejd,d6,AT,2x3000/5'r,1:57.8,117.8,1.7128611535320207e-06,2,afstand,3000.0,,1,5.0,ergometer,vrij ,7:32.0,452.0,1.9405404543775475e-06,4-3-2021,14
3337,18-02-2021,0.0,V,0,Z,1,ejd,d6,AT,2x3000/5'r,2:01.4,121.4,1.5649554220435942e-06,2,afstand,3000.0,,2,5.0,ergometer,vrij ,7:32.0,452.0,1.9405404543775475e-06,4-3-2021,14
3338,18-02-2021,0.0,V,0,Z,1,ejd,d7,AT,2x3000/5'r,2:00.6,120.6,1.5963058599927474e-06,2,afstand,3000.0,,1,5.0,ergometer,vrij ,7:38.8,458.8,1.8555291338441757e-06,4-3-2021,14
3339,18-02-2021,0.0,V,0,Z,1,ejd,d7,AT,2x3000/5'r,2:01.6,121.6,1.557246295925062e-06,2,afstand,3000.0,,2,5.0,ergometer,vrij ,7:38.8,458.8,1.8555291338441757e-06,4-3-2021,14
3340,18-02-2021,0.0,V,0,Z,1,ejd,d7,AT,2x3000/5'r,2:02.3,122.3,1.5306597430436554e-06,2,afstand,3000.0,,1,5.0,ergometer,vrij ,7:38.8,458.8,1.8555291338441757e-06,4-3-2021,14
3341,18-02-2021,0.0,V,0,Z,1,ejd,d7,AT,2x3000/5'r,2:04.0,124.0,1.4685643315095163e-06,2,afstand,3000.0,,2,5.0,ergometer,vrij ,7:38.8,458.8,1.8555291338441757e-06,4-3-2021,14
3343,23-02-2021,0.0,V,0,Z,1,ejd,d1,I,6x750/5'r,1:50.4,110.4,2.0808980880280293e-06,6,afstand,750.0,,1,5.0,ergometer,vrij ,7:29.6,449.6,1.971782907738452e-06,4-3-2021,9
3344,23-02-2021,0.0,V,0,Z,1,ejd,d1,I,6x750/5'r,1:49.6,109.6,2.126798615359307e-06,6,afstand,750.0,,1,5.0,ergometer,vrij ,7:29.6,449.6,1.971782907738452e-06,4-3-2021,9
3345,23-02-2021,0.0,V,0,Z,1,ejd,d1,I,6x750/5'r,1:53.2,113.2,1.9302730659138172e-06,6,afstand,750.0,,1,5.0,ergometer,vrij ,7:29.6,449.6,1.971782907738452e-06,4-3-2021,9
3346,23-02-2021,0.0,V,0,Z,1,ejd,d1,I,6x750/5'r,1:53.6,113.6,1.9099545697114647e-06,6,afstand,750.0,,1,5.0,ergometer,vrij ,7:29.6,449.6,1.971782907738452e-06,4-3-2021,9
3347,23-02-2021,0.0,V,0,Z,1,ejd,d1,I,6x750/5'r,1:54.8,114.8,1.8506844127067695e-06,6,afstand,750.0,,1,5.0,ergometer,vrij ,7:29.6,449.6,1.971782907738452e-06,4-3-2021,9
3348,23-02-2021,0.0,V,0,Z,1,ejd,d1,I,6x750/5'r,1:54.8,114.8,1.8506844127067695e-06,6,afstand,750.0,,1,5.0,ergometer,vrij ,7:29.6,449.6,1.971782907738452e-06,4-3-2021,9
3349,23-02-2021,0.0,V,0,Z,1,ejd,d2,I,6x750/5'r,1:47.9,107.9,2.228915977086963e-06,6,afstand,750.0,,1,5.0,ergometer,vrij ,7:21.6,441.6,2.0808980880280293e-06,4-3-2021,9
3350,23-02-2021,0.0,V,0,Z,1,ejd,d2,I,6x750/5'r,1:48.3,108.3,2.204309952314501e-06,6,afstand,750.0,,1,5.0,ergometer,vrij ,7:21.6,441.6,2.0808980880280293e-06,4-3-2021,9
3351,23-02-2021,0.0,V,0,Z,1,ejd,d2,I,6x750/5'r,1:49.3,109.3,2.1443592495535124e-06,6,afstand,750.0,,1,5.0,ergometer,vrij ,7:21.6,441.6,2.0808980880280293e-06,4-3-2021,9
3352,23-02-2021,0.0,V,0,Z,1,ejd,d2,I,6x750/5'r,1:50.0,110.0,2.1036814425244177e-06,6,afstand,750.0,,1,5.0,ergometer,vrij ,7:21.6,441.6,2.0808980880280293e-06,4-3-2021,9
3353,23-02-2021,0.0,V,0,Z,1,ejd,d2,I,6x750/5'r,1:52.5,112.5,1.9665294924554183e-06,6,afstand,750.0,,1,5.0,ergometer,vrij ,7:21.6,441.6,2.0808980880280293e-06,4-3-2021,9
3354,23-02-2021,0.0,V,0,Z,1,ejd,d2,I,6x750/5'r,1:51.6,111.6,2.0144915384218334e-06,6,afstand,750.0,,1,5.0,ergometer,vrij ,7:21.6,441.6,2.0808980880280293e-06,4-3-2021,9
3355,23-02-2021,0.0,V,0,Z,1,ejd,d4,I,6x750/5'r,1:53.3,113.3,1.925166526062244e-06,6,afstand,750.0,,1,5.0,ergometer,vrij ,7:40.0,460.0,1.8410454508095667e-06,4-3-2021,9
3356,23-02-2021,0.0,V,0,Z,1,ejd,d4,I,6x750/5'r,1:54.3,114.3,1.8750780078491126e-06,6,afstand,750.0,,1,5.0,ergometer,vrij ,7:40.0,460.0,1.8410454508095667e-06,4-3-2021,9
3357,23-02-2021,0.0,V,0,Z,1,ejd,d4,I,6x750/5'r,1:54.2,114.2,1.8800080964965825e-06,6,afstand,750.0,,1,5.0,ergometer,vrij ,7:40.0,460.0,1.8410454508095667e-06,4-3-2021,9
3358,23-02-2021,0.0,V,0,Z,1,ejd,d4,I,6x750/5'r,1:55.4,115.4,1.8219674121555197e-06,6,afstand,750.0,,1,5.0,ergometer,vrij ,7:40.0,460.0,1.8410454508095667e-06,4-3-2021,9
3359,23-02-2021,0.0,V,0,Z,1,ejd,d4,I,6x750/5'r,1:55.8,115.8,1.8031520633322233e-06,6,afstand,750.0,,1,5.0,ergometer,vrij ,7:40.0,460.0,1.8410454508095667e-06,4-3-2021,9
3360,23-02-2021,0.0,V,0,Z,1,ejd,d4,I,6x750/5'r,1:53.8,113.8,1.8999021979203138e-06,6,afstand,750.0,,1,5.0,ergometer,vrij ,7:40.0,460.0,1.8410454508095667e-06,4-3-2021,9
3361,23-02-2021,0.0,V,0,Z,1,ejd,d6,I,6x750/5'r,1:48.8,108.8,2.1740590970384695e-06,6,afstand,750.0,,1,5.0,ergometer,vrij ,7:32.0,452.0,1.9405404543775475e-06,4-3-2021,9
3362,23-02-2021,0.0,V,0,Z,1,ejd,d6,I,6x750/5'r,1:50.0,110.0,2.1036814425244177e-06,6,afstand,750.0,,1,5.0,ergometer,vrij ,7:32.0,452.0,1.9405404543775475e-06,4-3-2021,9
3363,23-02-2021,0.0,V,0,Z,1,ejd,d6,I,6x750/5'r,1:52.4,112.4,1.971782907738452e-06,6,afstand,750.0,,1,5.0,ergometer,vrij ,7:32.0,452.0,1.9405404543775475e-06,4-3-2021,9
3364,23-02-2021,0.0,V,0,Z,1,ejd,d6,I,6x750/5'r,1:53.8,113.8,1.8999021979203138e-06,6,afstand,750.0,,1,5.0,ergometer,vrij ,7:32.0,452.0,1.9405404543775475e-06,4-3-2021,9
3365,23-02-2021,0.0,V,0,Z,1,ejd,d6,I,6x750/5'r,1:54.8,114.8,1.8506844127067695e-06,6,afstand,750.0,,1,5.0,ergometer,vrij ,7:32.0,452.0,1.9405404543775475e-06,4-3-2021,9
3366,23-02-2021,0.0,V,0,Z,1,ejd,d6,I,6x750/5'r,1:54.0,114.0,1.8899202453656454e-06,6,afstand,750.0,,1,5.0,ergometer,vrij ,7:32.0,452.0,1.9405404543775475e-06,4-3-2021,9
3367,23-02-2021,0.0,V,0,Z,1,ejd,d43,I,6x750/5'r,1:52.0,112.0,1.9929846938775508e-06,6,afstand,750.0,,1,5.0,ergometer,vrij ,7:27.2,447.2,2.003699642469568e-06,4-3-2021,9
3368,23-02-2021,0.0,V,0,Z,1,ejd,d43,I,6x750/5'r,1:52.3,112.3,1.977055051762348e-06,6,afstand,750.0,,1,5.0,ergometer,vrij ,7:27.2,447.2,2.003699642469568e-06,4-3-2021,9
3369,23-02-2021,0.0,V,0,Z,1,ejd,d43,I,6x750/5'r,1:52.8,112.8,1.9508807903479605e-06,6,afstand,750.0,,1,5.0,ergometer,vrij ,7:27.2,447.2,2.003699642469568e-06,4-3-2021,9
3370,23-02-2021,0.0,V,0,Z,1,ejd,d43,I,6x750/5'r,1:53.6,113.6,1.9099545697114647e-06,6,afstand,750.0,,1,5.0,ergometer,vrij ,7:27.2,447.2,2.003699642469568e-06,4-3-2021,9
3371,23-02-2021,0.0,V,0,Z,1,ejd,d43,I,6x750/5'r,1:54.5,114.5,1.8652694244286508e-06,6,afstand,750.0,,1,5.0,ergometer,vrij ,7:27.2,447.2,2.003699642469568e-06,4-3-2021,9
3372,23-02-2021,0.0,V,0,Z,1,ejd,d43,I,6x750/5'r,1:54.4,114.4,1.8701651422077845e-06,6,afstand,750.0,,1,5.0,ergometer,vrij ,7:27.2,447.2,2.003699642469568e-06,4-3-2021,9
3374,25-02-2021,0.0,V,0,Z,1,ejd,d1,I,2x2000/5'r,1:54.4,114.4,1.8701651422077845e-06,2,afstand,2000.0,,1,5.0,ergometer,vrij ,7:29.6,449.6,1.971782907738452e-06,4-3-2021,7
3375,25-02-2021,0.0,V,0,Z,1,ejd,d1,I,2x2000/5'r,1:54.4,114.4,1.8701651422077845e-06,2,afstand,2000.0,,2,5.0,ergometer,vrij ,7:29.6,449.6,1.971782907738452e-06,4-3-2021,7
3376,25-02-2021,0.0,V,0,Z,1,ejd,d4,I,2x2000/5'r,1:58.8,118.8,1.669970153911702e-06,2,afstand,2000.0,,1,5.0,ergometer,vrij ,7:40.0,460.0,1.8410454508095667e-06,4-3-2021,7
3377,25-02-2021,0.0,V,0,Z,1,ejd,d4,I,2x2000/5'r,1:57.7,117.7,1.717230695187367e-06,2,afstand,2000.0,,2,5.0,ergometer,vrij ,7:40.0,460.0,1.8410454508095667e-06,4-3-2021,7
3378,25-02-2021,0.0,V,0,Z,1,ejd,d43,I,2x2000/5'r,1:59.6,119.6,1.6366827019173578e-06,2,afstand,2000.0,,1,5.0,ergometer,vrij ,7:27.2,447.2,2.003699642469568e-06,4-3-2021,7
3380,4-3-2021,0.0,V,0,Z,1,ejd,d1,I,2000,1:53.4,113.4,1.9200779828152248e-06,1,afstand,2000.0,,1,,ergometer,vrij ,7:29.6,449.6,1.971782907738452e-06,4-3-2021,0
3381,4-3-2021,0.0,V,0,Z,1,ejd,d2,I,2000,1:50.4,110.4,2.0808980880280293e-06,1,afstand ,2000.0,,1,,ergometer,vrij ,7:21.6,441.6,2.0808980880280293e-06,4-3-2021,0
3382,4-3-2021,0.0,V,0,Z,1,ejd,d3,I,2000,1:48.6,108.6,2.186092607242536e-06,1,afstand,2000.0,,1,,ergometer,vrij ,7:14.4,434.4,2.186092607242536e-06,4-3-2021,0
3383,4-3-2021,0.0,V,0,Z,1,ejd,d4,I,2000,1:55.0,115.0,1.8410454508095667e-06,1,afstand,2000.0,,1,,ergometer,vrij ,7:40.0,460.0,1.8410454508095667e-06,4-3-2021,0
3384,4-3-2021,0.0,V,0,Z,1,ejd,d5,I,2000,1:49.9,109.9,2.1094292028545617e-06,1,afstand,2000.0,,1,,ergometer,vrij ,7:19.6,439.6,2.1094292028545617e-06,4-3-2021,0
3385,4-3-2021,0.0,V,0,Z,1,ejd,d6,I,2000,1:53.0,113.0,1.9405404543775475e-06,1,afstand ,2000.0,,1,,ergometer,vrij ,7:32.0,452.0,1.9405404543775475e-06,4-3-2021,0
3386,4-3-2021,0.0,V,0,Z,1,ejd,d7,I,2000,1:54.7,114.7,1.8555291338441757e-06,1,afstand,2000.0,,1,,ergometer,vrij ,7:38.8,458.8,1.8555291338441757e-06,4-3-2021,0
3387,4-3-2021,0.0,V,0,Z,1,ejd,d43,I,2000,1:51.8,111.8,2.003699642469568e-06,1,afstand,2000.0,,1,,ergometer,vrij ,7:27.2,447.2,2.003699642469568e-06,4-3-2021,0
3389,11-3-2021,0.0,V,0,Z,1,ejd,d1,AT,4x500/5'r,1:47.8,107.8,2.235124653125417e-06,4,afstand,500.0,,1,5.0,ergometer,vrij ,7:29.6,449.6,1.971782907738452e-06,4-3-2021,-7
3390,11-3-2021,0.0,V,0,Z,1,ejd,d1,AT,4x500/5'r, 1:48.9,108.9,2.1680754515097068e-06,4,afstand,500.0,,2,5.0,ergometer,vrij ,7:29.6,449.6,1.971782907738452e-06,4-3-2021,-7
3391,11-3-2021,0.0,V,0,Z,1,ejd,d1,AT,4x500/5'r,1:50.8,110.8,2.0584425480215826e-06,4,afstand,500.0,,3,5.0,ergometer,vrij ,7:29.6,449.6,1.971782907738452e-06,4-3-2021,-7
3392,11-3-2021,0.0,V,0,Z,1,ejd,d1,AT,4x500/5'r,1:52.8,112.8,1.9508807903479605e-06,4,afstand,500.0,,4,5.0,ergometer,vrij ,7:29.6,449.6,1.971782907738452e-06,4-3-2021,-7
3393,11-3-2021,0.0,V,0,Z,1,ejd,d3,AT,4x500/5'r,1:40.1,100.1,2.7916167720419416e-06,4,afstand,500.0,,1,5.0,ergometer,vrij ,7:14.4,434.4,2.186092607242536e-06,4-3-2021,-7
3394,11-3-2021,0.0,V,0,Z,1,ejd,d3,AT,4x500/5'r,1:51.3,111.3,2.0308251743789614e-06,4,afstand,500.0,,2,5.0,ergometer,vrij ,7:14.4,434.4,2.186092607242536e-06,4-3-2021,-7
3395,11-3-2021,0.0,V,0,Z,1,ejd,d3,AT,4x500/5'r,1:45.1,105.1,2.411847717475256e-06,4,afstand,500.0,,3,5.0,ergometer,vrij ,7:14.4,434.4,2.186092607242536e-06,4-3-2021,-7
3396,11-3-2021,0.0,V,0,Z,1,ejd,d3,AT,4x500/5'r,2:00.9,120.9,1.5844521522043364e-06,4,afstand,500.0,,4,5.0,ergometer,vrij ,7:14.4,434.4,2.186092607242536e-06,4-3-2021,-7
3397,11-3-2021,0.0,V,0,Z,1,ejd,d2,AT,4x500/5'r,1:43.2,103.2,2.547527844042616e-06,4,afstand,500.0,,1,5.0,ergometer,vrij ,7:21.6,441.6,2.0808980880280293e-06,4-3-2021,-7
3398,11-3-2021,0.0,V,0,Z,1,ejd,d2,AT,4x500/5'r,1:44.9,104.9,2.4256691608399004e-06,4,afstand,500.0,,2,5.0,ergometer,vrij ,7:21.6,441.6,2.0808980880280293e-06,4-3-2021,-7
3399,11-3-2021,0.0,V,0,Z,1,ejd,d2,AT,4x500/5'r,1:46.7,106.7,2.304967324029984e-06,4,afstand,500.0,,3,5.0,ergometer,vrij ,7:21.6,441.6,2.0808980880280293e-06,4-3-2021,-7
3400,11-3-2021,0.0,V,0,Z,1,ejd,d2,AT,4x500/5'r,1:47.2,107.2,2.2728651795599852e-06,4,afstand,500.0,,4,5.0,ergometer,vrij ,7:21.6,441.6,2.0808980880280293e-06,4-3-2021,-7
3401,11-3-2021,0.0,V,0,Z,1,ejd,d4,AT,4x500/5'r,1:50.7,110.7,2.0640260238652138e-06,4,afstand,500.0,,1,5.0,ergometer,vrij ,7:40.0,460.0,1.8410454508095667e-06,4-3-2021,-7
3402,11-3-2021,0.0,V,0,Z,1,ejd,d4,AT,4x500/5'r,1:49.2,109.2,2.1502557428170274e-06,4,afstand,500.0,,2,5.0,ergometer,vrij ,7:40.0,460.0,1.8410454508095667e-06,4-3-2021,-7
3403,11-3-2021,0.0,V,0,Z,1,ejd,d4,AT,4x500/5'r,1:52.8,112.8,1.9508807903479605e-06,4,afstand,500.0,,3,5.0,ergometer,vrij ,7:40.0,460.0,1.8410454508095667e-06,4-3-2021,-7
3404,11-3-2021,0.0,V,0,Z,1,ejd,d4,AT,4x500/5'r,1:54.3,114.3,1.8750780078491126e-06,4,afstand,500.0,,4,5.0,ergometer,vrij ,7:40.0,460.0,1.8410454508095667e-06,4-3-2021,-7
3405,11-3-2021,0.0,V,0,Z,1,ejd,d5,AT,4x500/5'r,1:40.3,100.3,2.7749504473877688e-06,4,afstand,500.0,,1,5.0,ergometer,vrij ,7:19.6,439.6,2.1094292028545617e-06,4-3-2021,-7
